17:54:43.981 | 0f 8e 4e a8 17 22 19 88 13 78 18 b2 1f 15 14 65  |  -99 CRC error
17:54:44.499 | 0f 90 4e c2 22 91 1c c4 25 c5 25 0b 29 4f 5e d4  |  -95 CRC error
17:54:44.759 | 0f 91 4e cc 17 a8 15 47 19 29 1e fb 0b ee 1b 04  |  -94 CRC error
17:54:45.014 | 0f 92 4e d8 21 63 26 fb 18 be 1d 11 1d a4 18 d6  |  -92 CRC error
17:54:45.270 | 0f 93 4e e4 22 d2 12 d2 26 2e 20 c7 10 4d 20 41  |  -92 CRC error
17:54:45.523 | 0f 94 4e f0 25 22 24 f7 2b 8b 1b 28 00 92 55 4a  |  -97 CRC error
17:54:45.796 | 0f 95 4e fc 1d 62 24 b3 26 a9 1f 13 22 da 2b 27  |  -96 CRC error
17:54:46.054 | 0f 96 4f 08 1f dc 24 d5 24 da a8 a5 28 93 54 be  |  -96 CRC error
17:54:46.307 | 0f 97 4f 14 23 1b 1f 2f 23 1a 1e 07 28 5f 20 71  |  -97 CRC error
17:54:46.575 | 0f 98 4f 20 26 ab 25 fd 27 09 18 01 20 d4 29 db  |  -94 CRC error
17:54:46.819 | 0f 99 4f 2c 26 c5 22 58 1b 94 25 76 29 16 2f 4f  |  -93 CRC error
17:54:47.342 | 0f 9b 4f 44 28 b7 22 2a 1d 17 29 7a a5 57 54 a7  |  -92 CRC error
17:54:47.598 | aa 9d 4b 50 19 92 17 5a 1d 50 15 1c 16 33 1b 69  |  -93 CRC error
17:54:47.869 | 0f 9d 4f 5c 20 69 1d 92 1f 81 24 74 1c 7c 1f 1f  |  -96 CRC error
17:54:48.125 | 0f 9e 4f 68 29 9c 1c 97 11 77 24 e5 1f d9 16 b7  |  -96 CRC error
17:54:48.387 | 0f 9e 0f 74 1b ef 28 75 23 a1 0b 26 20 7b 1a bc  |  -95 CRC error
17:54:48.637 | 0f a0 4f 80 25 43 21 18 14 c5 2f ed 24 0a 2c 18  |  -91 CRC error
17:54:48.892 | 0f a1 4f 8c 3d 8f 21 6f 22 9c 24 d1 21 36 12 c2  |  -91 CRC error
17:54:49.165 | 0f a2 4f 98 1a 03 19 0e ff df 2d d5 2c 93 2b 17  |  -92 CRC error
17:54:49.418 | 0f a3 4f a4 25 4f 13 65 1b d1 1f 68 1a 50 1d 58  |  -92 CRC error
17:54:49.673 | 0f a4 4f b0 24 bd 1e ef 24 55 17 4e 0e c9 25 eb  |  -96 CRC error
17:54:49.944 | 0f a5 4f bc 2a 2f 18 42 29 44 2e d6 11 47 17 bd  |  -95 CRC error
17:54:50.197 | 0f a6 4f c8 28 6d 1c 85 1f 19 24 33 2c 0a 2b 42  |  -96 CRC error
17:54:50.462 | 0f a7 4f d4 1b f9 17 5e 29 eb 26 72 20 48 26 01  |  -97 CRC error
17:54:50.723 | 0f a8 4f e0 21 f7 1d ff 1e 7b 1b c0 29 4e 16 93  |  -91 CRC error
17:54:50.978 | 0f a9 4f ec 2b f0 2a 0e 1d 04 1f 7b 1d ac 18 c0  |  -93 CRC error
17:54:51.233 | 0f aa 4f f8 13 10 1d c5 1e d3 1a 1d 2b 31 20 37  |  -95 CRC error
17:54:51.486 | 0f ab 50 04 1c e6 22 8b 2e ff 25 2b 27 8a 1e 8c  |  -92 CRC error
17:54:51.755 | 0f ac 50 10 2a b0 26 c6 19 6b 11 82 1a 8f 1e b2  |  -96 CRC error
17:54:52.266 | 0f ae 50 28 26 b1 27 4f 25 b0 1e d8 27 d6 1a ba  |  -96 CRC error
17:54:52.536 | 0f af 50 34 22 71 0f b5 1c e1 1c 61 1e 34 13 fb  |  -97 CRC error
17:54:53.312 | 0f b2 50 58 24 ab 19 cf 1f a1 21 1d 21 9a 25 f6  |  -93 CRC error
17:54:53.568 | 0f b3 50 64 2e e0 22 9d 20 b7 25 1b 1f b6 21 65  |  -93 CRC error
17:54:53.822 | 0f b4 50 70 0f ad 20 9d 19 d7 1f a8 2a c0 a6 5e  |  -96 CRC error
