17:57:37.457 | af 2b 6e 14 97 ee a8 8d 22 2f 2b 3c 18 ca 5f 95  |  -97 CRC error
17:57:37.651 | 0f 2c 6e 10 29 1b 28 44 22 a4 1d e0 11 76 59 98  | -101 CRC error
17:57:37.903 | 8f 2d 6e 1c 23 b8 1c 26 1f 07 20 9b 19 bc 2f 97  |  -99 CRC error
17:57:38.439 | 0f 2f 6e 34 1b 8a 15 b4 2b 23 1a 0e 1c 5c 0e f5  | -101 CRC error
17:57:39.459 | 0f 33 6e 64 11 b0 1e e6 1e 56 13 fa 25 52 a0 a9  |  -99 CRC error
17:57:39.728 | 0f 34 6e 70 20 c3 23 87 29 97 1d a4 21 e6 21 5a  |  -97 CRC error
17:57:39.982 | 8f 35 6e 7c 25 74 24 ab 1e d7 23 a8 21 13 22 2e  | -100 CRC error
17:57:40.252 | 0f 36 6e 88 16 17 2f af 23 cb 1e 6f 29 3c 1a cd  |  -99 CRC error
17:57:40.510 | 0f 37 6e 94 1d fe 22 d5 2c a9 19 01 1c a5 10 3f  |  -99 CRC error
17:57:44.141 | 0d 45 6d 2c 1c c4 1d 97 25 7b 5e fd 2b d6 19 62  | -102 CRC error
17:57:45.954 | 0f 4c 6f 90 19 28 25 19 20 c8 20 bf 1f 4c 21 50  | -103 CRC error
17:57:46.987 | 0f 50 6f c0 2b 8d 12 55 27 5d 15 ef 23 4c 2e c9  |  -98 CRC error
17:57:47.496 | 0f 52 6e d8 1b d8 17 f1 25 31 22 41 28 e5 1a 92  |  -97 CRC error
17:57:47.767 | 0d 53 6f e4 1d b9 13 77 0d 2e 19 50 28 b4 13 3e  |  -99 CRC error
17:57:48.026 | 0f 54 6f f0 1b 2a 1f 9b 26 b9 2d 25 29 e6 23 a8  | -101 CRC error
17:57:48.278 | 0d 55 6f fc 28 c2 1f 9a 2e 8d 16 a2 27 fd 22 ae  | -101 CRC error
17:57:48.801 | 0f 57 70 54 24 5a 1b 90 20 93 1d 4b 16 c7 2f 1b  | -100 CRC error
17:57:49.056 | 0f 58 70 20 1c cf 19 c5 21 8a 20 c4 0f 09 27 89  |  -97 CRC error
17:57:49.325 | 0f 59 70 2c 28 f9 1a b1 1c 0f 11 6a 23 f7 21 b2  |  -99 CRC error
17:57:49.582 | 0f 5a 70 38 2b 2e 24 a7 28 d0 21 43 1f 35 23 26  |  -99 CRC error
17:57:56.064 | 0f 73 51 64 18 aa 21 a0 23 43 22 2e 23 94 22 96  |  -97 CRC error
17:57:57.352 | 4f 78 71 aa 3c b6 1b 4f 1b 1c 59 6d 24 0e a7 ba  |  -98 CRC error
17:57:57.620 | 0d 79 71 ac 9d ee 29 d1 25 d4 19 a7 2b 5f 14 a6  | -100 CRC error
17:57:57.879 | 0f 6a 31 98 16 ad 29 49 22 6a 24 59 18 db 34 6a  |  -97 CRC error
17:57:59.680 | 0b 81 72 0c 16 55 24 35 27 d5 2a 10 16 a8 14 2a  |  -98 CRC error
17:58:00.461 | 8f 95 76 b5 2a a9 19 51 19 77 a5 aa aa c3 2e 58  | -105 CRC error
17:58:02.273 | 0b 8b 72 95 54 c5 28 74 1b 70 2d 69 2d 98 1a 73  |  -99 CRC error
17:58:03.582 | 8f 94 72 40 1d 59 32 a8 27 2a 24 4b 1b 82 5a bc  | -100 CRC error
17:58:04.098 | 0e 92 72 d4 25 d5 56 d5 29 57 55 5d 52 ea 95 4a  |  -96 CRC error
17:58:05.395 | 4f 17 73 54 1c d7 56 a4 91 49 a3 d5 2a 95 29 36  | -102 CRC error
17:58:05.907 | 0f 99 73 2c 1d df 21 21 1b ba 1f 2a 33 6b 24 ab  | -100 CRC error
17:58:06.433 | 0f 9b 73 44 22 83 20 41 26 6d 1e b3 56 b2 17 ba  |  -97 CRC error
17:58:06.686 | 0f 9c 73 50 3f eb 17 b2 1c f4 29 3e 16 a1 20 d7  | -101 CRC error
17:58:06.944 | 0f 9d 73 5c 2d 20 1a 1e 1f 51 0b 9e 1b c6 59 11  | -101 CRC error
17:58:07.199 | 0f 9e 71 68 2d e4 1f 32 22 f1 28 24 2f a5 2b 75  | -102 CRC error
17:58:07.469 | 0f 9f 73 74 1b f4 18 5c 2a ca 1d b7 19 93 1b d2  |  -99 CRC error
17:58:07.725 | 0f a0 73 80 26 15 1f 68 0d 19 14 ff 1c 22 20 b7  |  -96 CRC error
17:58:08.235 | 0f a2 73 98 26 5d 2b cc 1a 3e 23 ab 22 67 2b 6f  |  -96 CRC error
17:58:08.505 | 4f a3 73 a4 a4 f7 0b 3f 28 e3 16 cd 1a c8 30 25  |  -97 CRC error
17:58:08.761 | af a4 73 b0 1d ed 27 b0 1d cd 16 34 25 06 2e 62  | -100 CRC error
17:58:09.024 | 0f a5 73 bc 25 da 0f 09 1d e5 16 b1 3e 9b 18 bb  | -102 CRC error
17:58:09.796 | 0f a8 73 a1 1f e9 26 f3 25 b1 1d 76 1b b3 24 a2  |  -99 CRC error
17:58:10.051 | 8f a9 73 ec 1d 4e 57 3a 10 25 25 49 2a a8 2d 59  | -101 CRC error
17:58:10.306 | 0f aa 73 ba 23 fd 24 ed 10 da 1e ab 26 b1 1f fc  |  -97 CRC error
17:58:10.838 | af ad 75 50 20 93 1c a8 92 bb 28 aa 25 73 26 5b  | -101 CRC error
17:58:12.647 | 0f b3 74 64 2e 74 1f 52 1b 11 1c 2d 1d bf 24 8b  |  -97 CRC error
17:58:13.172 | 0f b5 74 7c 1f 34 11 57 1e 02 21 63 23 73 1d 83  |  -99 CRC error
17:58:14.207 | 0f b9 76 ac 0b a6 22 64 22 5c 17 fb 2c 84 21 25  | -102 CRC error
17:58:15.765 | 0f bf 54 f4 28 97 25 db 21 ed 22 83 5e ae 21 5c  | -100 CRC error
17:58:21.723 | 0f d6 76 08 17 49 21 0d 15 4a 22 4c 27 16 19 93  | -102 CRC error
17:58:22.755 | 0f da 76 28 1a 80 2a 26 16 7a 1d 57 2f c6 20 44  |  -99 CRC error
17:58:23.024 | 0f db 76 44 26 4f 23 a4 20 29 13 88 30 54 26 52  |  -98 CRC error
17:58:23.281 | 0f 5c 76 50 26 28 22 c4 28 8b 24 a1 24 b9 18 64  |  -99 CRC error
17:58:23.536 | 0f dd 76 5c 11 75 2e ba 1c a5 16 0c 1c 81 22 a5  | -101 CRC error
17:58:23.791 | 0f de 76 68 26 41 2c 6e 21 6d 18 bb 21 f9 24 bc  | -103 CRC error
17:58:24.826 | 0f e2 76 98 1d 93 2c 7e 1e 19 27 6c 1c 47 12 c9  |  -97 CRC error
17:58:25.082 | 2f e3 76 a4 12 14 29 d0 22 17 1b b5 28 7b 16 b5  |  -97 CRC error
17:58:25.354 | 09 64 76 b0 14 75 2b 2a 27 de 23 f2 21 71 1a f9  |  -98 CRC error
17:58:25.609 | 0f e5 76 bc 28 26 2b cd 16 a9 1e 4b 9e c8 29 8e  |  -99 CRC error
17:58:25.862 | 0f e6 76 c9 ff fe ab d5 55 55 f5 55 6a bf fd 55  |  -98 CRC error
17:58:26.134 | 0f e7 76 d4 1d 7e 1e 07 25 44 2b 9d 1d 03 2b 69  | -101 CRC error
17:58:26.390 | 0f e8 76 e0 24 e1 20 fc 29 93 1b 26 28 a0 2c d4  |  -96 CRC error
17:58:26.646 | 0f e9 76 ec 1b dd 18 b0 23 a8 1f ab 2b 93 1f b9  |  -97 CRC error
17:58:26.902 | 0f ea 76 f8 1a ad 22 81 1c c3 1b 39 22 ad 33 3e  |  -94 CRC error
17:58:27.157 | 0f eb 77 04 20 a4 23 c0 1d 68 18 48 2c 49 1d 83  |  -97 CRC error
17:58:27.425 | 0f ec 77 10 21 a5 11 81 22 2f 27 9b 28 c9 17 35  | -101 CRC error
17:58:27.949 | 0f ee 77 28 22 67 0e 70 2a fa 16 94 24 37 25 f7  |  -99 CRC error
17:58:28.203 | 0f ef 77 34 1e 43 24 8f 17 87 2b 03 20 1e 1d e2  | -100 CRC error
17:58:28.726 | 0f f5 77 4c 1b 2e 2a bf 1f ae 19 72 2f 7d 26 8e  |  -96 CRC error
17:58:28.984 | 0f f2 77 58 1d 43 14 f6 1c fa 17 dd 17 2c 0a 80  |  -96 CRC error
17:58:29.238 | 0f f3 77 64 31 f8 1e ad 2a cf 27 46 26 ba 23 57  | -100 CRC error
17:58:29.493 | 0f f4 76 70 25 0a 1c 85 29 0b 21 65 25 c0 15 96  |  -99 CRC error
17:58:29.764 | 0f f5 77 7c 2a cf 1f dd 18 53 2b 2c 1c 13 14 21  |  -99 CRC error
17:58:30.019 | 0f f6 77 88 1b c4 29 97 27 f8 22 06 20 dc 0e 70  | -102 CRC error
17:58:30.528 | 0f f8 77 a0 23 3a 1d 18 1c 2e 1f 27 26 2b 22 df  |  -97 CRC error
17:58:30.798 | 0f f9 77 ac 15 69 24 f3 30 41 1b e4 23 68 1e c4  |  -97 CRC error
17:58:31.308 | 0f fb 77 c4 29 9a 15 f7 d0 0e 1c 2a 22 c5 18 fd  |  -97 CRC error
17:58:31.563 | 0f fc 77 d0 2b 91 17 6b 2c 00 1f 0e 25 c8 17 d4  |  -99 CRC error
17:58:32.089 | 0f fe 77 e8 20 77 1b 2b 23 ea 20 3e 18 f1 15 b0  |  -99 CRC error
17:58:32.343 | 0f ff 77 f4 1c 57 14 4d 23 e5 21 a5 27 b5 25 28  |  -99 CRC error
17:58:32.868 | 0f 12 94 95 2e ad 52 55 55 52 95 14 b5 52 aa a4  |  -68 CRC error
17:58:33.651 | 0f 04 68 30 0c d1 1f d7 27 00 25 7a 1d 5f 19 7c  |  -99 CRC error
17:58:33.908 | 0f 05 78 bc 25 6a 33 d1 22 cb 22 f7 15 30 21 ea  |  -98 CRC error
17:58:34.164 | 0f 16 78 48 1c d2 22 de 27 4a 1c a2 12 ff 19 d1  |  -99 CRC error
17:58:34.688 | 0f 08 78 60 27 49 20 84 27 46 1c e1 1c dc 0f 16  |  -95 CRC error
17:58:34.944 | 0f 09 78 6c 18 50 23 ba 11 c1 13 99 1c ea 10 6a  |  -95 CRC error
17:58:35.199 | 0f 0a 78 78 0d 20 1f 90 1f c1 25 a0 24 92 26 b4  |  -96 CRC error
17:58:35.452 | 0f 0b 78 84 2d 08 1f d8 1c 4a 17 2e 1b a3 1a f7  |  -97 CRC error
17:58:35.725 | 0f 0c 78 90 18 8c 28 5e 20 c5 23 f2 22 85 28 70  | -100 CRC error
17:58:35.980 | 0f 0d 78 9c 26 8f 1f 1a 1a 65 1e 9b 2d 5c 25 12  | -100 CRC error
17:58:36.234 | 0f 0e 78 a8 1a 3f 29 e0 1d d8 19 9a 10 d3 24 3c  |  -99 CRC error
17:58:36.490 | 0f 0f 78 b4 25 84 23 25 23 83 1e 27 1e 92 1d c5  |  -99 CRC error
17:58:37.017 | 0d 11 78 cc 21 06 30 48 1c 70 28 90 22 ec 1f 58  |  -96 CRC error
17:58:38.307 | 0f 16 59 28 a1 d9 25 e8 22 c6 20 3c 1d bf 26 2d  | -101 CRC error
17:58:38.836 | 0f 18 79 20 15 ee 26 fb 2e 34 24 2c 28 af 2c c8  |  -97 CRC error
17:58:39.086 | 0f 1f 41 2c 1f 8b 16 aa a2 c8 17 ba 1a 0a 19 af  |  -88 CRC error
17:58:39.342 | 0f 1a 79 38 21 9d 32 2d 1e 13 2f a2 1c 6a 2e c9  |  -97 CRC error
17:58:39.613 | 0f 1b 79 44 1d 55 33 ba 1f 8c 28 f5 22 bd 25 73  |  -97 CRC error
17:58:40.393 | 0f 1e 79 68 25 60 1a 3c 2b 37 27 01 27 f0 2a fe  | -102 CRC error
17:58:40.649 | 0f 1f 79 74 29 ca 2e 33 1c 44 1f 45 11 57 21 7a  | -101 CRC error
17:58:40.909 | 0f 20 79 80 1e 74 a3 9a 17 09 1b 71 1f 3f 2e 17  |  -99 CRC error
17:58:41.159 | 0f 21 79 8c 1d a1 1c cd 1e 76 1e ab 1f 9e 30 96  |  -96 CRC error
17:58:41.467 | 0f 22 79 98 1b f3 25 bc 18 34 17 0c 1a b7 1f b3  |  -94 CRC error
17:58:41.674 | 0f 23 79 a4 1c 05 26 47 17 44 30 10 1c 88 14 8d  |  -98 CRC error
17:58:41.946 | 0f 24 79 b0 16 a7 12 64 17 a5 2b d9 17 c3 5a 4b  | -102 CRC error
17:58:42.201 | 0f 25 79 bc 29 cd 17 ba 1a 3b 14 3c 16 d4 23 28  | -102 CRC error
17:58:42.456 | 0f 26 79 c8 24 fd 26 39 1e 61 24 ef 27 cb 1b 1f  | -101 CRC error
17:58:42.711 | 0f 27 79 d4 29 a0 20 97 24 16 2a d7 1e 47 20 66  |  -99 CRC error
17:58:42.982 | 0f 28 79 e0 22 48 21 cc 22 ce 1a 4b 1b 82 20 d1  |  -95 CRC error
17:58:43.237 | 0f 29 79 ec 24 14 2b 0d 15 91 11 c2 29 2a 09 15  |  -97 CRC error
